,UniversalTime,FrameNr,EntireGameTime,Duration,TurnTime,WhosTurn,DiceValue,Human,Furhat,ifSnake,ifLadder
0,11:49:39:193,0,0,15634,0,1,0,0,0,0,0
1,11:49:55:947,391,15634,785,15634,1,2,0,0,0,0
2,11:49:56:732,410,16419,743,16419,1,2,2,0,0,15
3,11:49:57:475,429,17162,7900,17162,1,2,17,0,0,0
4,11:50:05:375,627,25062,2350,7900,0,6,17,0,0,0
5,11:50:07:725,685,27412,6300,10250,0,6,17,6,0,0
6,11:50:14:025,843,33712,750,6300,1,2,17,6,0,0
7,11:50:14:775,862,34462,910,7050,1,2,19,6,-18,0
8,11:50:15:685,884,35372,5667,7960,1,2,1,6,0,0
9,11:50:21:352,1026,41039,383,5667,0,1,1,6,0,0
10,11:50:21:735,1036,41422,5083,6050,0,1,1,7,0,0
11,11:50:26:818,1163,46505,767,5083,1,2,1,7,0,0
12,11:50:27:585,1182,47272,2417,5850,1,2,3,7,0,0
13,11:50:30:002,1242,49689,384,2417,0,1,3,7,0,0
14,11:50:30:386,1252,50073,2099,2801,0,1,3,8,0,0
15,11:50:32:485,1304,52172,767,2099,1,2,3,8,0,0
16,11:50:33:252,1323,52939,2833,2866,1,2,5,8,0,0
17,11:50:36:085,1394,55772,717,2833,0,2,5,8,0,0
18,11:50:36:802,1412,56489,2433,3550,0,2,5,10,0,0
19,11:50:39:235,1473,58922,1850,2433,1,5,5,10,0,0
20,11:50:41:085,1519,60772,2783,4283,1,5,10,10,0,0
21,11:50:43:868,1589,63555,1535,2783,0,4,10,10,0,0
22,11:50:45:403,1627,65090,3149,4318,0,4,10,14,0,0
23,11:50:48:552,1706,68239,1533,3149,1,4,10,14,0,0
24,11:50:50:085,1744,69772,2467,4682,1,4,14,14,0,0
25,11:50:52:552,1806,72239,366,2467,0,1,14,14,0,0
26,11:50:52:918,1815,72605,2384,2833,0,1,14,15,0,0
27,11:50:55:302,1875,74989,1566,2384,1,4,14,15,0,0
28,11:50:56:868,1914,76555,2933,3950,1,4,18,15,0,0
29,11:50:59:801,1987,79488,2284,2933,0,6,18,15,0,0
30,11:51:02:085,2044,81772,910,5217,0,6,18,21,0,18
31,11:51:02:995,2067,82682,4234,6127,0,6,18,39,0,0
32,11:51:07:229,2173,86916,1883,4234,1,5,18,39,0,0
33,11:51:09:112,2220,88799,1143,6117,1,5,23,39,0,21
34,11:51:10:255,2249,89942,2700,7260,1,5,44,39,0,0
35,11:51:12:955,2316,92642,2232,2700,0,6,44,39,0,0
36,11:51:15:187,2372,94874,2484,4932,0,6,44,45,0,0
37,11:51:17:671,2434,97358,1899,2484,1,5,44,45,0,0
38,11:51:19:570,2481,99257,1985,4383,1,5,49,45,0,0
39,11:51:21:555,2531,101242,383,1985,0,1,49,45,0,0
40,11:51:21:938,2541,101625,2450,2368,0,1,49,46,0,0
41,11:51:24:388,2602,104075,1884,2450,1,5,49,46,0,0
42,11:51:26:272,2649,105959,2666,4334,1,5,54,46,0,0
43,11:51:28:938,2716,108625,784,2666,0,2,54,46,0,0
44,11:51:29:722,2735,109409,3332,3450,0,2,54,48,0,0
45,11:51:33:054,2819,112741,1151,3332,1,3,54,48,0,0
46,11:51:34:205,2847,113892,1409,4483,1,3,57,48,0,26
47,11:51:35:614,2883,115301,4483,5892,1,3,83,48,0,0
48,11:51:40:097,2995,119784,1850,4483,0,5,83,48,0,0
49,11:51:41:947,3041,121634,892,6333,0,5,83,53,-8,0
50,11:51:42:839,3063,122526,3434,7225,0,5,83,45,0,0
51,11:51:46:273,3149,125960,766,3434,1,2,83,45,0,0
52,11:51:47:039,3168,126726,892,4200,1,2,85,45,-12,0
53,11:51:47:931,3190,127618,2666,5092,1,2,73,45,0,0
54,11:51:50:597,3257,130284,1867,2666,0,5,73,45,0,0
55,11:51:52:464,3304,132151,727,4533,0,5,73,50,0,19
56,11:51:53:191,3322,132878,2148,5260,0,5,73,69,0,0
57,11:51:55:339,3376,135026,366,2148,1,1,73,69,0,0
58,11:51:55:705,3385,135392,1834,2514,1,1,74,69,0,0
59,11:51:57:539,3431,137226,716,1834,0,2,74,69,0,0
60,11:51:58:255,3449,137942,3200,2550,0,2,74,71,0,0
61,11:52:01:455,3529,141142,367,3200,1,1,74,71,0,0
62,11:52:01:822,3538,141509,6400,3567,1,1,75,71,0,0
63,11:52:08:222,3698,147909,2317,6400,0,6,75,71,0,0
64,11:52:10:539,3756,150226,1749,8717,0,6,75,77,0,0
65,11:52:12:288,3799,151975,1851,1749,1,5,75,77,0,0
66,11:52:14:139,3846,153826,7233,3600,1,5,80,77,0,0
67,11:52:21:372,4026,161059,384,7233,0,1,80,77,0,0
68,11:52:21:756,4036,161443,4650,7617,0,1,80,78,0,0
69,11:52:26:406,4152,166093,383,4650,1,1,80,78,0,0
70,11:52:26:789,4162,166476,2084,5033,1,1,81,78,0,0
71,11:52:28:873,4214,168560,683,2084,0,2,81,78,0,0
72,11:52:29:556,4231,169243,6667,2767,0,2,81,80,0,0
73,11:52:36:223,4398,175910,783,6667,1,2,81,80,0,0
74,11:52:37:006,4417,176693,2133,7450,1,2,83,80,0,0
75,11:52:39:139,4471,178826,784,2133,0,2,83,80,0,0
76,11:52:39:923,4490,179610,1409,2917,0,2,83,82,-18,0
77,11:52:41:332,4525,181019,3483,4326,0,2,83,64,0,0
78,11:52:44:815,4613,184502,1533,3483,1,4,83,64,0,0
79,11:52:46:348,4651,186035,1643,5016,1,4,87,64,-40,0
80,11:52:47:991,4692,187678,4249,6659,1,4,47,64,0,0
81,11:52:52:240,4798,191927,2233,4249,0,6,47,64,0,0
82,11:52:54:473,4854,194160,2401,6482,0,6,47,70,0,0
83,11:52:56:874,4914,196561,767,2401,1,2,47,70,0,0
84,11:52:57:641,4933,197328,2066,3168,1,2,49,70,0,0
85,11:52:59:707,4985,199394,1916,2066,0,5,49,70,0,0
86,11:53:01:623,5033,201310,3434,3982,0,5,49,75,0,0
87,11:53:05:057,5119,204744,2234,3434,1,6,49,75,0,0
88,11:53:07:291,5174,206978,2266,5668,1,6,55,75,0,0
89,11:53:09:557,5231,209244,400,2266,0,1,55,75,0,0
90,11:53:09:957,5241,209644,2733,2666,0,1,55,76,0,0
91,11:53:12:690,5309,212377,2234,2733,1,6,55,76,0,0
92,11:53:14:924,5365,214611,2833,4967,1,6,61,76,0,0
93,11:53:17:757,5436,217444,1134,2833,0,3,61,76,0,0
94,11:53:18:891,5464,218578,1142,3967,0,3,61,79,-21,0
95,11:53:20:033,5493,219720,2299,5109,0,3,61,58,0,0
96,11:53:22:332,5550,222019,784,2299,1,2,61,58,0,0
97,11:53:23:116,5570,222803,1143,3083,1,2,63,58,-21,0
98,11:53:24:259,5599,223946,2616,4226,1,2,42,58,0,0
99,11:53:26:875,5664,226562,667,2616,0,2,42,58,0,0
100,11:53:27:542,5681,227229,2366,3283,0,2,42,60,0,0
101,11:53:29:908,5740,229595,783,2366,1,2,42,60,0,0
102,11:53:30:691,5759,230378,3817,3149,1,2,44,60,0,0
103,11:53:34:508,5855,234195,1950,3817,0,5,44,60,0,0
104,11:53:36:458,5904,236145,2634,5767,0,5,44,65,0,0
105,11:53:39:092,5969,238779,1516,2634,1,4,44,65,0,0
106,11:53:40:608,6007,240295,2201,4150,1,4,48,65,0,0
107,11:53:42:809,6062,242496,11142,2201,0,4,48,65,0,0
108,11:53:53:951,6341,253638,40069,11142,1,2,10,70,0,0
109,11:54:34:020,7343,293707,2317,40069,0,6,10,70,0,0
110,11:54:36:337,7401,296024,3332,42386,0,6,10,76,0,0
111,11:54:39:669,7484,299356,1900,3332,1,5,10,76,0,0
112,11:54:41:569,7531,301256,3300,5232,1,5,15,76,0,0
113,11:54:44:869,7614,304556,2217,3300,0,6,15,76,0,0
114,11:54:47:086,7669,306773,1410,5517,0,6,15,82,-18,0
115,11:54:48:496,7705,308183,3817,6927,0,6,15,64,0,0
116,11:54:52:313,7800,312000,816,3817,1,2,15,64,0,0
117,11:54:53:129,7820,312816,3017,4633,1,2,17,64,0,0
118,11:54:56:146,7896,315833,1917,3017,0,5,17,64,0,0
119,11:54:58:063,7944,317750,2600,4934,0,5,17,69,0,0
120,11:55:00:663,8009,320350,750,2600,1,2,17,69,0,0
121,11:55:01:413,8028,321100,911,3350,1,2,19,69,-18,0
122,11:55:02:324,8050,322011,6066,4261,1,2,1,69,0,0
123,11:55:08:390,8202,328077,317,6066,0,1,1,69,0,0
124,11:55:08:707,8210,328394,3083,6383,0,1,1,70,0,0
125,11:55:11:790,8287,331477,2316,3083,1,6,1,70,0,0
126,11:55:14:106,8345,333793,3984,5399,1,6,7,70,0,0
127,11:55:18:090,8444,337777,1917,3984,0,5,7,70,0,0
128,11:55:20:007,8492,339694,2432,5901,0,5,7,75,0,0
129,11:55:22:439,8553,342126,384,2432,1,1,7,75,0,0
130,11:55:22:823,8563,342510,4135,2816,1,1,8,75,0,0
131,11:55:26:958,8666,346645,399,4135,0,1,8,75,0,0
132,11:55:27:357,8676,347044,2733,4534,0,1,8,76,0,0
133,11:55:30:090,8744,349777,1433,2733,1,4,8,76,0,0
134,11:55:31:523,8780,351210,910,4166,1,4,12,76,-6,0
135,11:55:32:433,8803,352120,4165,5076,1,4,6,76,0,0
136,11:55:36:598,8907,356285,1151,4165,0,3,6,76,0,0
137,11:55:37:749,8936,357436,1143,5316,0,3,6,79,-21,0
138,11:55:38:892,8964,358579,650,6459,0,3,6,58,0,0
139,11:55:39:542,8981,359229,1850,650,1,5,6,58,0,0
140,11:55:41:392,9027,361079,1043,2500,1,5,11,58,0,20
141,11:55:42:435,9053,362122,3999,3543,1,5,31,58,0,0
142,11:55:46:434,9153,366121,1051,3999,0,3,31,58,0,0
143,11:55:47:485,9179,367172,5050,5050,0,3,31,61,0,0
144,11:55:52:535,9306,372222,1166,5050,1,3,31,61,0,0
145,11:55:53:701,9335,373388,4034,6216,1,3,34,61,0,0
146,11:55:57:735,9436,377422,383,4034,0,1,34,61,0,0
147,11:55:58:118,9445,377805,4184,4417,0,1,34,62,0,0
148,11:56:02:302,9550,381989,1951,4184,1,5,34,62,0,0
149,11:56:04:253,9598,383940,3232,6135,1,5,39,62,0,0
150,11:56:07:485,9679,387172,2300,3232,0,6,39,62,0,0
151,11:56:09:785,9737,389472,2917,5532,0,6,39,68,0,0
152,11:56:12:702,9810,392389,2234,2917,1,6,39,68,0,0
153,11:56:14:936,9866,394623,2699,5151,1,6,45,68,0,0
154,11:56:17:635,9933,397322,1501,2699,0,4,45,68,0,0
155,11:56:19:136,9971,398823,2217,4200,0,4,45,72,0,0
156,11:56:21:353,10026,401040,2233,2217,1,6,45,72,0,0
157,11:56:23:586,10082,403273,1726,4450,1,6,51,72,-41,0
158,11:56:25:312,10125,404999,6199,6176,1,6,10,72,0,0
159,11:56:31:511,10280,411198,2333,6199,0,6,10,72,0,0
160,11:56:33:844,10338,413531,2335,8532,0,6,10,78,0,0
161,11:56:36:179,10397,415866,2299,2335,1,6,10,78,0,0
162,11:56:38:478,10454,418165,2083,4634,1,6,16,78,0,0
163,11:56:40:561,10506,420248,384,2083,0,1,16,78,0,0
164,11:56:40:945,10516,420632,1142,2467,0,1,16,79,-21,0
165,11:56:42:087,10544,421774,2084,3609,0,1,16,58,0,0
166,11:56:44:171,10596,423858,1883,2084,1,5,16,58,0,0
167,11:56:46:054,10644,425741,910,3967,1,5,21,58,0,18
168,11:56:46:964,10666,426651,2900,4877,1,5,39,58,0,0
169,11:56:49:864,10739,429551,666,2900,0,2,39,58,0,0
170,11:56:50:530,10755,430217,2134,3566,0,2,39,60,0,0
171,11:56:52:664,10809,432351,683,2134,1,2,39,60,0,0
172,11:56:53:347,10826,433034,893,2817,1,2,41,60,-4,0
173,11:56:54:240,10848,433927,2784,3710,1,2,37,60,0,0
174,11:56:57:024,10918,436711,1566,2784,0,4,37,60,0,0
175,11:56:58:590,10957,438277,1533,4350,0,4,37,64,0,0
176,11:57:00:123,10995,439810,2234,1533,1,6,37,64,0,0
177,11:57:02:357,11051,442044,1159,3767,1,6,43,64,-21,0
178,11:57:03:516,11080,443203,4417,4926,1,6,22,64,0,0
179,11:57:07:933,11190,447620,1500,4417,0,4,22,64,0,0
180,11:57:09:433,11228,449120,3372,5917,0,4,22,68,0,0
181,11:57:12:805,11312,452492,777,3372,1,2,22,68,0,0
182,11:57:13:582,11332,453269,4184,4149,1,2,24,68,0,0
183,11:57:17:766,11436,457453,399,4184,0,1,24,68,0,0
184,11:57:18:165,11446,457852,4267,4583,0,1,24,69,0,0
185,11:57:22:432,11553,462119,2267,4267,1,6,24,69,0,0
186,11:57:24:699,11610,464386,2635,6534,1,6,30,69,0,0
187,11:57:27:334,11676,467021,716,2635,0,2,30,69,0,0
188,11:57:28:050,11693,467737,4465,3351,0,2,30,71,0,0
189,11:57:32:515,11805,472202,1185,4465,1,3,30,71,0,0
190,11:57:33:700,11835,473387,909,5650,1,3,33,71,-6,0
191,11:57:34:609,11857,474296,2566,6559,1,3,27,71,0,0
192,11:57:37:175,11922,476862,2301,2566,0,6,27,71,0,0
193,11:57:39:476,11979,479163,2216,4867,0,6,27,77,0,0
194,11:57:41:692,12034,481379,2300,2216,1,6,27,77,0,0
195,11:57:43:992,12092,483679,911,4516,1,6,33,77,-6,0
196,11:57:44:903,12115,484590,4381,5427,1,6,27,77,0,0
197,11:57:49:284,12224,488971,1835,4381,0,5,27,77,0,0
198,11:57:51:119,12270,490806,1408,6216,0,5,27,82,-18,0
199,11:57:52:527,12305,492214,2334,7624,0,5,27,64,0,0
200,11:57:54:861,12364,494548,1516,2334,1,4,27,64,0,0
201,11:57:56:377,12402,496064,3818,3850,1,4,31,64,0,0
202,11:58:00:195,12497,499882,733,3818,0,2,31,64,0,0
203,11:58:00:928,12515,500615,1210,4551,0,2,31,66,0,9
204,11:58:02:138,12546,501825,4500,5761,0,2,31,75,0,0
205,11:58:06:638,12658,506325,1517,4500,1,4,31,75,0,0
206,11:58:08:155,12696,507842,2549,6017,1,4,35,75,0,0
207,11:58:10:704,12760,510391,1183,2549,0,3,35,75,0,0
208,11:58:11:887,12789,511574,2818,3732,0,3,35,78,0,0
209,11:58:14:705,12860,514392,1566,2818,1,4,35,78,0,0
210,11:58:16:271,12899,515958,2034,4384,1,4,39,78,0,0
211,11:58:18:305,12950,517992,683,2034,0,2,39,78,0,0
212,11:58:18:988,12967,518675,1966,2717,0,2,39,80,0,0
213,11:58:20:954,13016,520641,1467,1966,1,4,39,80,0,0
214,11:58:22:421,13053,522108,1160,3433,1,4,43,80,-21,0
215,11:58:23:581,13082,523268,2867,4593,1,4,22,80,0,0
216,11:58:26:448,13153,526135,1167,2867,0,3,22,80,0,0
217,11:58:27:615,13183,527302,1350,4034,0,3,22,83,0,0
218,11:58:28:965,13216,528652,400,1350,1,1,22,83,0,0
219,11:58:29:365,13226,529052,1143,1750,1,1,23,83,0,21
220,11:58:30:508,13255,530195,3267,2893,1,1,44,83,0,0
221,11:58:33:775,13337,533462,1934,3267,0,5,44,83,0,0
222,11:58:35:709,13385,535396,1917,5201,0,5,44,88,0,0
223,11:58:37:626,13433,537313,367,1917,1,1,44,88,0,0
