,UniversalTime,FrameNr,EntireGameTime,Duration,TurnTime,WhosTurn,DiceValue,Human,Furhat,ifSnake,ifLadder
147,13:35:53:801,10532,421290,2333,5083,0,6,80,68,0,0
148,13:35:56:134,10591,423623,2301,2333,1,6,80,68,0,0
149,13:35:58:435,10648,425924,5449,4634,1,6,86,68,0,0
150,13:36:03:884,10784,431373,1117,5449,0,3,86,68,0,0
151,13:36:05:001,10812,432490,3034,6566,0,3,86,71,0,0
152,13:36:08:035,10888,435524,1483,3034,1,4,86,71,0,0
153,13:36:09:518,10925,437007,6367,4517,1,4,90,71,0,0
154,13:36:15:885,11084,443374,1516,6367,0,4,90,71,0,0
155,13:36:17:401,11122,444890,2001,7883,0,4,90,75,0,0
156,13:36:19:402,11172,446891,1150,2001,1,3,90,75,0,0
157,13:36:20:552,11201,448041,4250,3151,1,3,93,75,0,0
158,13:36:24:802,11307,452291,400,4250,0,1,93,75,0,0
159,13:36:25:202,11317,452691,2216,4650,0,1,93,76,0,0
160,13:36:27:418,11373,454907,1550,2216,1,4,93,76,0,0
161,13:36:28:968,11411,456457,6184,3766,1,4,97,76,0,0
162,13:36:35:152,11566,462641,750,6184,0,2,97,76,0,0
163,13:36:35:902,11585,463391,2816,6934,0,2,97,78,0,0
164,13:36:38:718,11655,466207,383,2816,1,1,97,78,0,0
165,13:36:39:101,11665,466590,1410,3199,1,1,98,78,-36,0
166,13:36:40:511,11700,468000,4233,4609,1,1,62,78,0,0
167,13:36:44:744,11806,472233,2200,4233,0,6,62,78,0,0
168,13:36:46:944,11861,474433,2667,6433,0,6,62,84,0,0
169,13:36:49:611,11928,477100,400,2667,1,1,62,84,0,0
170,13:36:50:011,11938,477500,1142,3067,1,1,63,84,-21,0
171,13:36:51:153,11966,478642,4151,4209,1,1,42,84,0,0
172,13:36:55:304,12070,482793,782,4151,0,2,42,84,0,0
173,13:36:56:086,12089,483575,3234,4933,0,2,42,86,0,0
174,13:36:59:320,12170,486809,783,3234,1,2,42,86,0,0
175,13:37:00:103,12190,487592,1717,4017,1,2,44,86,0,0
176,13:37:01:820,12233,489309,1167,1717,0,3,44,86,0,0
177,13:37:02:987,12262,490476,909,2884,0,3,44,89,-18,0
178,13:37:03:896,12285,491385,2434,3793,0,3,44,71,0,0
179,13:37:06:330,12345,493819,1916,2434,1,5,44,71,0,0
180,13:37:08:246,12393,495735,5184,4350,1,5,49,71,0,0
181,13:37:13:430,12523,500919,383,5184,0,1,49,71,0,0
182,13:37:13:813,12533,501302,2483,5567,0,1,49,72,0,0
183,13:37:16:296,12595,503785,2234,2483,1,6,49,72,0,0
184,13:37:18:530,12650,506019,1949,4717,1,6,55,72,0,0
185,13:37:20:479,12699,507968,751,1949,0,2,55,72,0,0
186,13:37:21:230,12718,508719,2350,2700,0,2,55,74,0,0
187,13:37:23:580,12777,511069,1583,2350,1,4,55,74,0,0
188,13:37:25:163,12816,512652,2050,3933,1,4,59,74,0,0
189,13:37:27:213,12868,514702,1900,2050,0,5,59,74,0,0
190,13:37:29:113,12915,516602,1143,3950,0,5,59,79,-21,0
191,13:37:30:256,12944,517745,6767,5093,0,5,59,58,0,0
192,13:37:37:023,13113,524512,300,6767,1,1,59,58,0,0
193,13:37:37:323,13120,524812,2934,7067,1,1,60,58,0,0
